uid,movid,sim_length,mov_length,sim_duration,mov_duration,start_ts,end_ts,consumption,legs_consumptions,emergency,scenario,recharges,start_osmid,end_osmid,start_charge,stay_charge,start_loc_type,station_recharge_amounts
128,17,0.0,58587.108855276645,-2,15501.0,1211077339,1211092840,-2,[],1,3,0,3456955024,9138080585,79217154,57582846,W,[]
128,18,0.0,1512.8837491904512,16226.316597600004,1140.0,1211537437,1211538577,102962184,[102962184],0,3,0,9138080585,1734287106,136800000,0,O,[]
128,19,0.0,18568.310047670868,1675.7158176000005,2165.0,1213060719,1213062884,8711576,[8711576],0,3,0,1734287106,1989838157,33837816,0,O,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1214573559,1214576541,15828424,[15828424],0,3,0,1989838157,1297030652,25126240,111673760,H,[]
128,1,0.0,18566.182696307715,3638.3572223999995,2498.0,1214962089,1214964442,15724196,[15724196],0,3,0,1297030676,1989838157,120971576,0,O,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1215006505,1215008353,15828424,[15828424],0,3,0,1989838157,1297030652,105247380,31552620,H,[]
128,20,0.0,6715.07021566295,4999.155213599999,1382.0,1215079905,1215081287,21287090,[21287090],0,3,0,1297030676,1415627406,120971576,0,O,[]
128,21,0.0,18544.52885842813,1595.7645407999998,2077.0,1215134899,1215136976,6803291,[6803291],0,3,0,1415627406,1989838157,99684486,0,O,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1215176627,1215179596,15828424,[15828424],0,3,0,1989838157,1297030652,92881195,43918805,H,[]
128,22,0.0,26953.424945927443,10062.054867600003,3330.0,1215233306,1215236636,61672727,[61672727],0,3,0,1297030676,4696281397,120971576,0,O,[]
128,23,0.0,19216.814630419274,10255.906915200001,2306.0,1215257546,1215259852,56705213,[56705213],0,3,0,4696281397,1297030676,59298849,0,O,[]
128,24,26157.334999999995,30999.637290083385,-1,3536.0,1215326317,1215329853,-1,[],1,3,-1,1297030676,2512646709,2593636,0,O,[]
128,25,0.0,26896.91624138232,5572.713006000002,2047.0,1215341208,1215343255,27667291,[27667291],0,3,0,2512646709,1989838157,136800000,0,O,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1215352957,1215355007,15828424,[15828424],0,3,0,1989838157,1297030652,109132709,27667291,H,[]
128,1,0.0,18566.182696307715,3638.3572223999995,2498.0,1215390937,1215394030,15724196,[15724196],0,3,0,1297030676,1989838157,120971576,0,O,[]
128,26,0.0,6668.016174683574,1641.9856032000002,2209.0,1215402721,1215404930,7214907.0,[7214907.0],0,3,0,1989838157,9736061653,105247380,31287600.0,H,[]
128,27,0.0,23452.61314316841,5458.416530400001,4295.0,1215406477,1215410772,25639432.0,[25639432.0],0,3,0,9736061653,9355741010,129320073.0,0,O,[]
128,29,0.0,531.3891392588529,109.9264608,1313.0,1215411995,1215413308,405930.0,[405930.0],0,3,0,9355741010,1327779371,103680641.0,0,O,[]
128,30,0.0,4610.981823113202,571.7586528,857.0,1215419063,1215419920,2651785.0,[2651785.0],0,3,0,1327779371,529547513,103274711.0,0,O,[]
128,31,0.0,25863.937731397342,7221.6287424,1917.0,1215436498,1215438415,31825859.0,[31825859.0],0,3,0,529547513,1297030676,100622926.0,0,O,[]
128,32,0.0,19049.323121602512,266.7590496,2292.0,1215695168,1215697460,1281820.0,[1281820.0],0,3,0,1297030676,8106090478,68797067.0,0,O,[]
128,33,0.0,25506.941960657587,4692.0831119999975,3859.0,1215732830,1215736689,22858554.0,[22858554.0],0,3,0,8106090478,1808755139,67515247.0,0,O,[]
128,34,0.0,18573.98382922596,4953.729052800001,1839.0,1216300025,1216301864,23320162.0,[23320162.0],0,3,0,1808755139,3456955024,44656693.0,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1216345299,1216347667,-2,[],1,3,0,3456955024,1989838157,21336531.0,115463469.0,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1216383754,1216385614,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,36,0.0,28480.118267014626,-2,2797.0,1216442469,1216445266,-2,[],1,3,0,3456955024,4717860429,120704065,16095935,W,[]
128,37,0.0,24668.903316897577,5836.004575200001,2345.0,1217335668,1217338013,28604794,[28604794],0,3,0,4717860429,1989838157,136800000,0,O,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1217507166,1217508670,16095935,[16095935],0,3,0,1989838157,3456955024,108195206,28604794,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1217552745,1217554740,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,38,0.0,9922.062305095193,1358.3982528,806.0,1217936116,1217936922,6132235,[6132235],0,3,0,1989838157,563686504,136800000,0,H,[]
128,39,0.0,36404.6666004224,1795.7132351999999,3122.0,1217940363,1217943485,7847866,[7847866],0,3,0,563686504,1989838157,130667765,0,O,[]
128,40,0.0,18141.657791631766,3341.24352,1807.0,1218021009,1218022816,15445770,[15445770],0,3,0,1989838157,11175616099,122819899,13980101,H,[]
128,41,0.0,67775.23107594476,8826.11295634286,5778.0,1218776155,1218781933,39352913,[39352913],0,3,0,11175616099,9810959235,121354230,0,O,[]
128,42,0.0,50440.87666850388,10712.059114628573,3658.0,1218795369,1218799027,52183839,[52183839],0,3,0,9810959235,1989838157,82001317,0,O,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1218805041,1218807989,16095935.0,[16095935.0],0,3,0,1989838157,3456955024,29817478,21650400.0,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1218976303,1218979247,-2,[],1,3,0,3456955024,1989838157,35371943.0,101428057.0,W,[]
128,43,0.0,13911.41395836353,2376.7232544000003,2915.0,1219665667,1219668582,10690649,[10690649],0,3,0,1989838157,269491207,136800000,0,H,[]
128,44,0.0,18627.661910342147,2382.9679008000003,1824.0,1219801651,1219803475,10357774,[10357774],0,3,0,269491207,1989838157,126109351,0,O,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1219840420,1219842219,16095935,[16095935],0,3,0,1989838157,3456955024,115751577,21048423,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1219978191,1219979593,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1220009229,1220010805,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1220233659,1220235238,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,45,0.0,12115.33700551072,2792.284099199999,3006.0,1220606199,1220609205,13426206,[13426206],0,3,0,1989838157,734045580,136800000,0,H,[]
128,46,0.0,23383.213826906358,5601.9872159999995,2703.0,1220617534,1220620237,24523147,[24523147],0,3,0,734045580,3456955024,123373794,0,O,[]
128,47,0.0,36005.37826103208,-2,3555.0,1220670340,1220673895,-2,[],1,3,0,3456955024,273368415,98850647,37949353,W,[]
128,48,0.0,57812.01976815908,11058.3206208,4351.0,1220688337,1220692688,25203862,[25203862],0,3,0,273368415,7694953032,136800000,0,O,[]
128,49,76400.78799999999,18215.52428192467,-1,1708.0,1220758577,1220760285,-1,[],1,3,-1,7694953032,1989838164,111596138,0,O,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1220881779,1220883353,15828424,[15828424],0,3,0,1989838157,1297030652,136800000,0,H,[]
128,50,0.0,18545.44347601155,325.1746944,1733.0,1220966577,1220968310,1499850,[1499850],0,3,0,1297030676,3456955024,120971576,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1221096037,1221098827,-2,[],1,3,0,3456955024,1989838157,119471726,17328274,W,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1221138151,1221139873,15828424,[15828424],0,3,0,1989838157,1297030652,136800000,0,H,[]
128,51,0.0,47558.46374580346,10493.619667200002,3775.0,1221286545,1221290320,52451608,[52451608],0,3,0,1297030676,358012563,120971576,0,O,[]
128,52,0.0,18903.369522025077,4492.2474287999985,1683.0,1221302445,1221304128,27213303,[27213303],0,3,0,358012563,1303500851,68519968,0,O,[]
128,53,0.0,29861.159426899412,6648.7268232000015,1845.0,1221306609,1221308454,34807875,[34807875],0,3,0,1303500851,9122122032,41306665,0,O,[]
128,54,20256.732999999997,25271.370377212952,-1,2725.0,1221465037,1221467762,-1,[],1,3,-1,9122122032,9721787459,6498790,0,O,[]
128,55,0.0,22588.511738182955,5719.965724800001,2604.0,1221471790,1221474394,25155815,[25155815],0,3,0,9721787459,3456955024,136800000,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1221614679,1221618687,-2,[],1,3,0,3456955024,1989838157,111644185,25155815,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1221819549,1221821660,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,56,0.0,12362.621806403093,-2,1277.0,1221891399,1221892676,-2,[],1,3,0,3456955024,2407503416,120704065,16095935,W,[]
128,57,0.0,9768.16254377977,1929.6566495999998,1338.0,1221905767,1221907105,8124074,[8124074],0,3,0,2407503416,1297030676,136800000,0,O,[]
128,1,0.0,18566.182696307715,3638.3572223999995,2498.0,1221979650,1221982148,15724196,[15724196],0,3,0,1297030676,1989838157,128675926,0,O,[]
128,58,0.0,8357.794129823546,2504.1501215999992,724.0,1222060424,1222061148,11056338,[11056338],0,3,0,1989838157,2382564270,112951730,23848270,H,[]
128,59,0.0,18314.631456068317,5597.283254399999,1414.0,1222090235,1222091649,26004819,[26004819],0,3,0,2382564270,1297030676,125743662,0,O,[]
128,1,0.0,18566.182696307715,3638.3572223999995,2498.0,1222133499,1222135035,15724196,[15724196],0,3,0,1297030676,1989838157,99738843,0,O,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1222174390,1222175885,16095935,[16095935],0,3,0,1989838157,3456955024,84014647,52785353,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1222220469,1222222620,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,60,0.0,15611.976919067638,3298.8881664,2639.0,1222238947,1222241586,16026755,[16026755],0,3,0,1989838157,3318031737,136800000,0,H,[]
128,61,0.0,18575.407946343596,3554.7551135999997,2652.0,1222252991,1222255643,20557137,[20557137],0,3,0,3318031737,1989838157,120773245,0,O,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1222515428,1222516934,16095935,[16095935],0,3,0,1989838157,3456955024,100216108,36583892,H,[]
128,6,0.0,60605.085269175834,-2,5451.0,1222606660,1222608083,-2,[],1,3,0,3456955024,1297030676,120704065,16095935,W,[]
128,62,0.0,24568.85572527659,12838.149766799997,1339.0,1222739768,1222741107,86688504,[86688504],0,3,0,1297030676,9123612870,136800000,0,O,[]
128,63,0.0,1164.2140214373467,4881.662920800001,627.0,1222743518,1222744145,44230416,[44230416],0,3,0,9123612870,1242799491,50111496,0,O,[]
128,64,21606.63799999999,17867.65828129565,-1,2701.0,1223375433,1223378134,-1,[],1,3,-1,1242799491,6346810540,5881080,0,O,[]
128,65,0.0,29906.343828961948,6151.525430400001,1916.0,1223386507,1223388423,29492319,[29492319],0,3,0,6346810540,3456955024,136800000,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1223430189,1223433476,-2,[],1,3,0,3456955024,1989838157,107307681,29492319,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1223467717,1223469423,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1223515599,1223517282,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1223561647,1223562543,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,66,0.0,17921.905234535032,4.0751424,1489.0,1223640586,1223642075,212081,[212081],0,3,0,3456955023,3456955024,120704065,16095935,W,[]
128,67,0.0,42128.16506295154,-2,3403.0,1223722385,1223725788,-2,[],1,3,0,3456955024,1303500851,136587919,212081,W,[]
128,68,0.0,33127.81376865956,6750.1144583999985,1936.0,1223727362,1223729298,35442114,[35442114],0,3,0,1303500851,3456955024,136800000,0,O,[]
128,69,0.0,35721.98371224639,-2,3204.0,1223775317,1223778521,-2,[],1,3,0,3456955024,8973230530,101357886,35442114,W,[]
128,70,0.0,53086.4093637074,8754.366951771428,3900.0,1223794138,1223798038,48509849,[48509849],0,3,0,8973230530,291299219,136800000,0,O,[]
128,71,0.0,34949.3169168761,6063.638745599999,3565.0,1223808303,1223811868,26460827.0,[26460827.0],0,3,0,291299219,5258151010,88290151,36954000.0,W,[]
128,72,0.0,11966.508758844044,2826.662313600001,973.0,1223817716,1223818689,14075456.0,[14075456.0],0,3,0,5258151010,1989838157,98783324.0,0,O,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1223984797,1223986056,16095935,[16095935],0,3,0,1989838157,3456955024,84707868.0,52092132.0,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1224035769,1224037443,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1224075033,1224076242,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1224120487,1224122701,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1224247362,1224248997,15828424,[15828424],0,3,0,1989838157,1297030652,136800000,0,H,[]
128,73,0.0,326582.66295984376,3778.9436304000005,30072.0,1224380971,1224411043,19171222,[19171222],0,3,0,1297030652,1405150260,120971576,0,O,[]
128,74,0.0,16462.741036327276,3995.5062672,1700.0,1224412228,1224413928,18136183,[18136183],0,3,0,1405150260,3456955024,101800354,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1224465931,1224468447,-2,[],1,3,0,3456955024,1989838157,83664171,53135829,W,[]
128,0,0.0,17987.074067612655,3492.9120672,1635.0,1224514332,1224515708,15828424,[15828424],0,3,0,1989838157,1297030652,136800000,0,H,[]
128,75,0.0,17216.63461882921,6110.8118496,2308.0,1224670661,1224672969,26877546,[26877546],0,3,0,1297030676,5258151010,120971576,0,O,[]
128,65,0.0,29906.343828961948,6151.525430400001,1916.0,1224677291,1224679464,29492319,[29492319],0,3,0,6346810540,3456955024,94094030,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1224725817,1224727891,-2,[],1,3,0,3456955024,1989838157,64601711,72198289,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1224854997,1224856332,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,12,0.0,18521.506558270754,-2,1995.0,1224905289,1224907180,-2,[],1,3,0,3456955024,1989838157,120704065,16095935,W,[]
128,35,0.0,18038.718769450952,3530.6702496,1625.0,1224922113,1224923738,16095935,[16095935],0,3,0,1989838157,3456955024,136800000,0,H,[]
128,76,0.0,31325.48775990336,-2,2651.0,1224977223,1224979874,-2,[],1,3,0,3456955024,2512646709,120704065,16095935,W,[]
128,77,0.0,5887.772874558254,547.5758112000001,1188.0,1224997567,1224998755,2322664,[2322664],0,3,0,2512646709,2329249947,136800000,0,O,[]
128,78,0.0,26998.21128062238,5407.154708400002,2203.0,1225000716,1225002919,26486505,[26486505],0,3,0,2329249947,1989838157,134477336,0,O,[]
128,79,0.0,14822.506139491345,2930.0658443999996,1567.0,1225268799,1225270366,20990875,[20990875],0,3,0,1989838157,1838508276,107990831,28809169,H,[]
128,80,0.0,1864.6632129527004,2286.5660748,280.0,1225283536,1225283816,14564581,[14564581],0,3,0,1838508276,8066838122,115809125,0,O,[]
128,81,0.0,33696.98043179447,7705.343181599996,3040.0,1225288977,1225292017,39173105,[39173105],0,3,0,8066838122,3456955024,101244544,0,O,[]
128,12,0.0,18521.506558270754,-2,1995.0,1225330978,1225333690,-2,[],1,3,0,3456955024,1989838157,62071439,74728561,W,[]
128,82,0.0,28650.867709244732,3671.883997199999,4179.0,1225346379,1225350558,23730416,[23730416],0,3,0,1989838157,385028028,136800000,0,H,[]
128,83,0.0,4364.388927739662,963.7211520000001,1068.0,1225355691,1225356759,4019641,[4019641],0,3,0,385028028,2791863258,113069584,0,O,[]
128,84,0.0,21040.152768789874,5103.564732,1447.0,1225366298,1225367745,21779456,[21779456],0,3,0,2791863258,3456955024,109049943,0,O,[]
144,0,0.0,6076.597168429732,-2,3016.0,1209604183,1209607199,-2,[],1,3,0,1360092416,7106131574,136800000,0,O,[]
144,1,0.0,19346.08087940353,899.4556224,2278.0,1209804751,1209807029,4178699,[4178699],0,3,0,7106131574,258970193,136800000,0,O,[]
144,2,0.0,1298.4772106998753,233.7926976,309.0,1210386309,1210386618,901198,[901198],0,3,0,258970193,1814086969,132621301,4178699,H,[]
144,3,0.0,1644.5641623681204,234.728928,723.0,1210387852,1210388575,1156488,[1156488],0,3,0,1814086969,258970193,135898802,0,O,[]
144,4,0.0,19052.05783233246,4661.695281600001,2832.0,1210487827,1210490659,18630394,[18630394],0,3,0,258970193,1806444910,134742314,2057686,H,[]
144,6,0.0,5665.057332817958,1275.9306624000005,1045.0,1210504048,1210505093,5244335.0,[5244335.0],0,3,0,1806444910,528607839,118169606,6829200.0,W,[]
144,7,0.0,12566.795183400174,2936.6680896,2060.0,1210507407,1210509467,13730306.0,[13730306.0],0,3,0,528607839,2207736104,119754471.0,0,O,[]
144,8,0.0,3474.5583132299394,1652.7945023999996,1735.0,1211007754,1211009489,7170569.0,[7170569.0],0,3,0,2207736104,2293148393,106024165.0,0,O,[]
144,9,0.0,45491.79556998374,9566.0106948,6888.0,1211009491,1211016379,40775289.0,[40775289.0],0,3,0,2293148393,9346372267,98853596.0,0,O,[]
144,10,0.0,2198.6895202499077,7999.513862399997,353.0,1211251305,1211251658,38913766.0,[38913766.0],0,3,0,9346372267,11048296168,58078307.0,0,O,[]
153,0,0.0,12866.786282162464,2879.3511936000004,2134.0,1209612378,1209614512,12889685,[12889685],0,3,0,1226548306,754516997,136800000,0,O,[]
153,1,0.0,17980.134688262595,4230.391017599999,2954.0,1210321006,1210323960,19073904,[19073904],0,3,0,754516997,1634975440,123910315,0,O,[]
153,2,0.0,6977.789466182844,1776.7348379999999,771.0,1210403964,1210404735,10012287,[10012287],0,3,0,1634975440,2791863258,104836411,31963589,H,[]
153,3,0.0,1695.5747307895704,657.2762496,320.0,1210410040,1210410360,3022353,[3022353],0,3,0,2791863258,1360092416,126787713,0,O,[]
153,4,0.0,5519.1330836125035,1497.6723744,1342.0,1210417875,1210419217,7176003,[7176003],0,3,0,1360092416,5085556653,123765360,0,O,[]
153,5,0.0,6105.497802697273,1555.3083456000004,662.0,1210429843,1210430505,6505310,[6505310],0,3,0,5085556653,1634975440,116589357,0,O,[]
153,6,0.0,4605.834623324709,1112.9928768000002,620.0,1210553720,1210554797,4726396,[4726396],0,3,0,1634975440,1838498577,110084047,26715953,H,[]
153,7,0.0,3852.9606241823635,1128.4030944,410.0,1210581766,1210582396,5194111,[5194111],0,3,0,1305972690,1634975440,132073604,0,O,[]
153,6,0.0,4605.834623324709,1112.9928768000002,620.0,1210640404,1210641595,4726396,[4726396],0,3,0,1634975440,1838498577,126879493,9920507,H,[]
153,7,0.0,3852.9606241823635,1128.4030944,410.0,1210688682,1210689029,5194111,[5194111],0,3,0,1305972690,1634975440,132073604,0,O,[]
153,6,0.0,4605.834623324709,1112.9928768000002,620.0,1210725983,1210726773,4726396,[4726396],0,3,0,1634975440,1838498577,126879493,9920507,H,[]
153,7,0.0,3852.9606241823635,1128.4030944,410.0,1210774891,1210775301,5194111,[5194111],0,3,0,1305972690,1634975440,132073604,0,O,[]
153,6,0.0,4605.834623324709,1112.9928768000002,620.0,1210813297,1210814301,4726396,[4726396],0,3,0,1634975440,1838498577,126879493,9920507,H,[]
153,7,0.0,3852.9606241823635,1128.4030944,410.0,1210858057,1210858455,5194111,[5194111],0,3,0,1305972690,1634975440,132073604,0,O,[]
153,6,0.0,4605.834623324709,1112.9928768000002,620.0,1210899491,1210900111,4726396,[4726396],0,3,0,1634975440,1838498577,126879493,9920507,H,[]
153,7,0.0,3852.9606241823635,1128.4030944,410.0,1210946307,1210946903,5194111,[5194111],0,3,0,1305972690,1634975440,132073604,0,O,[]
153,8,0.0,16502.50913000978,3557.6984592,1231.0,1211014306,1211015876,21040617,[21040617],0,3,0,1634975440,1989838157,126879493,9920507,H,[]
153,9,0.0,3164.6980928130065,748.2932928000001,651.0,1211021739,1211022390,3694269,[3694269],0,3,0,1989838157,1498572959,115759383,21040617,W,[]
153,10,0.0,14741.137806944062,3908.6261964000014,1065.0,1211033027,1211034476,27173870,[27173870],0,3,0,294117375,1634975440,133105731,0,O,[]
153,11,0.0,5807.556794235716,3291.315249599999,1313.0,1211596025,1211597338,19687476,[19687476],0,3,0,1634975440,2272994450,105931861,30868139,H,[]
153,12,0.0,16576.412016686234,3072.4477740000007,2011.0,1211614138,1211616149,22895650,[22895650],0,3,0,2272994450,1634975440,117112524,0,O,[]
153,13,0.0,26193.763026885525,3857.650984800001,2800.0,1212130466,1212133266,18141441,[18141441],0,3,0,1634975440,2329249949,94216874,42583126,H,[]
153,14,0.0,25084.56541526914,5545.225623600002,2444.0,1212149272,1212151716,27092337,[27092337],0,3,0,2329249949,1687193500,118658559,0,O,[]
153,15,0.0,16903.0696002675,3402.6068844000006,2396.0,1212158808,1212160086,24202774.0,[24202774.0],0,3,0,1989838157,1634975440,91566222,25531200.0,W,[]
153,16,0.0,10515.635458982057,2541.9936456000005,896.0,1212299294,1212300190,15881876,[15881876],0,3,0,1634975440,1359329341,92894648.0,43905352.0,H,[]
153,17,0.0,10569.054813938374,2160.799286399999,1613.0,1212844161,1212845774,16332893,[16332893],0,3,0,1359329341,1634975440,120918124,0,O,[]
153,18,0.0,19665.841099169174,4448.985911999999,1794.0,1212914956,1212916750,24717466,[24717466],0,3,0,1634975440,1653985934,104585231,32214769,H,[]
153,19,0.0,6785.734706350882,1478.1468384000002,770.0,1212927070,1212927840,7305272,[7305272],0,3,0,1653985934,4915843145,112082534,0,O,[]
153,20,0.0,7806.990306518278,1518.4933919999999,1005.0,1213408842,1213409847,6592418,[6592418],0,3,0,4915843145,5940731379,104777262,0,O,[]
153,21,0.0,15971.99564305097,3965.2593228000014,1314.0,1213444839,1213446153,27847197,[27847197],0,3,0,5940731379,1634975440,98184844,0,O,[]
153,2,0.0,6977.789466182844,1776.7348379999999,771.0,1213501608,1213502621,10012287,[10012287],0,3,0,1634975440,2791863258,70337647,66462353,H,[]
153,22,0.0,10573.110116717513,2357.9191907999993,1004.0,1213515708,1213516712,12997708,[12997708],0,3,0,165738239,1634975440,126787713,0,O,[]
153,23,0.0,7387.735984476503,1569.4417439999997,1402.0,1213785290,1213786692,6935780,[6935780],0,3,0,1634975440,491864183,113790005,23009995,H,[]
153,24,0.0,1648.866449046556,3768.124406399999,287.0,1213883470,1213883757,16819157,[16819157],0,3,0,491864183,529493706,129864220,0,O,[]
153,25,0.0,17451.35488479019,3550.901166000001,1414.0,1213885773,1213887187,25035365,[25035365],0,3,0,529493706,244888070,113045063,0,O,[]
153,8,0.0,16502.50913000978,3557.6984592,1231.0,1214098297,1214099670,21040617,[21040617],0,3,0,1634975440,1989838157,88009698,48790302,H,[]
153,26,0.0,3302.766345455385,805.4489663999999,719.0,1214137569,1214138288,3542444,[3542444],0,3,0,1989838157,5634018166,115759383,21040617,W,[]
153,27,0.0,8706.482999932281,3785.198785200001,1404.0,1214312670,1214314074,26437460,[26437460],0,3,0,5634018166,1634975440,133257556,0,O,[]
153,29,0.0,4257.946210436748,4242.0033072,800.0,1214619235,1214620035,24546455,[24546455],0,3,0,1634975440,294117375,106820096,29979904,H,[]
153,10,0.0,14741.137806944062,3908.6261964000014,1065.0,1214661474,1214662539,27173870,[27173870],0,3,0,294117375,1634975440,112253545,0,O,[]
153,30,0.0,2645.1207959429585,3019.486247999999,259.0,1215183275,1215183534,18911992,[18911992],0,3,0,1634975440,1226548306,85079675,51720325,H,[]
153,31,0.0,16186.720640404365,3140.192545200001,1127.0,1215270738,1215271865,22696238,[22696238],0,3,0,1226548306,244888070,117888008,0,O,[]
153,29,0.0,4257.946210436748,4242.0033072,800.0,1215831472,1215832387,24546455,[24546455],0,3,0,1634975440,294117375,95191770,41608230,H,[]
153,10,0.0,14741.137806944062,3908.6261964000014,1065.0,1215867082,1215868642,27173870,[27173870],0,3,0,294117375,1634975440,112253545,0,O,[]
153,30,0.0,2645.1207959429585,3019.486247999999,259.0,1215954145,1215954535,18911992,[18911992],0,3,0,1634975440,1226548306,85079675,51720325,H,[]
153,32,0.0,27290.44253256536,5572.603475999999,4095.0,1216427596,1216431691,38243950,[38243950],0,3,0,1226548306,3524758381,117888008,0,O,[]
153,34,0.0,26055.204560381917,5766.813370800001,2062.0,1216459285,1216461347,28095319,[28095319],0,3,0,3524758381,1364164051,79644058,0,O,[]
153,35,0.0,2337.9862225734532,666.8461728000001,378.0,1216478810,1216479188,3125054.0,[3125054.0],0,3,0,1364164051,1226548306,51548739,62866800.0,W,[]
153,31,0.0,16186.720640404365,3140.192545200001,1127.0,1216821561,1216822687,22696238.0,[22696238.0],0,3,0,1226548306,244888070,111290485.0,0,O,[]
153,36,0.0,27652.3180285592,4876.890476399998,2827.0,1217319180,1217322007,23781695,[23781695],0,3,0,1634975440,2122595128,88594247.0,48205753.0,H,[]
153,37,0.0,26406.312871671926,6185.788462800001,2594.0,1217569082,1217571676,29586755,[29586755],0,3,0,2122595128,533652025,113018305,0,O,[]
153,38,0.0,19797.019733933637,1937.3849568000005,1180.0,1218186261,1218187441,8883962,[8883962],0,3,0,533652025,1634975440,83431550,0,O,[]
153,39,0.0,15859.274467213705,3448.0691712,3456.0,1218703974,1218707430,13998741,[13998741],0,3,0,1634975438,10032701337,74547588,0,O,[]
153,40,0.0,16720.194789891048,3421.4322240000006,1340.0,1218805468,1218806808,15585188,[15585188],0,3,0,10032701337,1634975440,60548847,0,O,[]
153,41,0.0,3788.8173230413186,2782.374105599999,1838.0,1219397693,1219399531,11570549,[11570549],0,3,0,1634975440,734045567,44963659,91836341,H,[]
153,42,0.0,2196.4364665385083,4427.165073599999,220.0,1219467214,1219467434,27664265,[27664265],0,3,0,734045567,2207736107,125229451,0,O,[]
153,43,0.0,112.88997972824629,3858.411672000001,74.0,1219881748,1219881822,27542250,[27542250],0,3,0,2207736107,10048484068,97565186,0,O,[]
153,44,0.0,1193.3468211289462,600.5570688,124.0,1219936980,1219937104,2554428,[2554428],0,3,0,10048484068,1634975440,70022936,0,O,[]
153,8,0.0,16502.50913000978,3557.6984592,1231.0,1220149907,1220151138,21040617,[21040617],0,3,0,1634975440,1989838157,67468508,69331492,H,[]
153,35,0.0,2337.9862225734532,666.8461728000001,378.0,1220190691,1220190937,3125054,[3125054],0,3,0,1364164051,1226548306,115759383,21040617,W,[]
153,45,0.0,22184.616055907463,1430.242272,3120.0,1220347925,1220351045,5949279,[5949279],0,3,0,1226548306,1653985934,133674946,0,O,[]
153,46,0.0,19907.603347106487,4226.511409200001,1516.0,1220361156,1220362672,28533315,[28533315],0,3,0,1653985934,1634975440,127725667,0,O,[]
153,47,0.0,348.4727352726089,84.0748896,498.0,1222412520,1222413018,473733,[473733],0,3,0,1634975440,1817905634,99192352,37607648,H,[]
153,48,0.0,2785.70289493554,2935.4113583999983,352.0,1222524284,1222524636,18438259,[18438259],0,3,0,1817905634,1226548306,136326267,0,O,[]
153,49,0.0,8762.921159315614,2815.4492136,930.0,1222658956,1222659886,18486428,[18486428],0,3,0,1226548306,822458515,117888008,0,O,[]
153,22,0.0,10573.110116717513,2357.9191907999993,1004.0,1222772031,1222772847,12997708,[12997708],0,3,0,165738239,1634975440,99401580,0,O,[]
